FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2012-13,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA as of 11/25/12 ,,,,,,,,,,,,,,,,,,
A blank cell indicates no population for the subgroup.,,,,,,,,,,,,,,,,,,
# cells indicate subgroup population fewer than 10,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
5,BREVARD,4101,GARDENDALE ELEMENTARY MAGNET S,32,67,64,65,82,59,60,61, , , , , , ,490
5,BREVARD,4111,THOMAS JEFFERSON MIDDLE SCHOOL,, , , , , , , ,327,296, , , , ,623
5,BREVARD,4121,LEWIS CARROLL ELEMENTARY SCHL,#,100,79,81,82,99,103,107, , , , , , ,657
5,BREVARD,5011,COCOA BEACH JUNIOR/SENIOR HIGH,, , , , , , , ,182,224,219,207,192,222,"1,246"
5,BREVARD,5012,THEODORE ROOSEVELT ELEMENTARY,,66,52,47,52,58,66,73, , , , , , ,414
5,BREVARD,5021,FREEDOM 7 ELEMENTARY SCHOOL IN,,54,54,54,54,62,66,66, , , , , , ,410
5,BREVARD,5031,CAPE VIEW ELEMENTARY SCHOOL,35,65,42,39,49,53,43,53, , , , , , ,379
5,BREVARD,6011,SATELLITE SENIOR HIGH SCHOOL,16, , , , , , , , , ,383,313,271,288,"1,271"
5,BREVARD,6012,DELAURA MIDDLE SCHOOL,, , , , , , , ,414,388, , , , ,802
5,BREVARD,6013,SPESSARD L. HOLLAND ELEMENTARY,#,58,49,58,60,44,57,60, , , , , , ,391
5,BREVARD,6051,SEA PARK ELEMENTARY SCHOOL,29,59,70,51,53,43,42,46, , , , , , ,393
5,BREVARD,6061,SURFSIDE ELEMENTARY SCHOOL,#,65,45,55,45,51,57,61, , , , , , ,383
5,BREVARD,6071,OCEAN BREEZE ELEMENTARY SCHOOL,#,74,86,62,67,75,82,93, , , , , , ,545
5,BREVARD,6081,INDIALANTIC ELEMENTARY SCHOOL,#,99,103,113,111,85,125,104, , , , , , ,744
5,BREVARD,6082,HERBERT C. HOOVER MIDDLE SCHOO,, , , , , , , ,278,290, , , , ,568
5,BREVARD,6101,GEMINI ELEMENTARY SCHOOL,#,59,52,82,91,76,84,90, , , , , , ,536
5,BREVARD,6141,DR. W.J. CREEL ELEMENTARY SCHL,55,179,115,135,136,123,84,119, , , , , , ,946
5,BREVARD,6501,PALM BAY ACADEMY CHARTER SCHOO,,97,74,66,70,52,38,38,27,56, , , , ,518
5,BREVARD,6506,CAMPUS CHARTER SCHOOL,,25,25,21,27,12,16,14, , , , , , ,140
5,BREVARD,6507,ODYSSEY CHARTER SCHOOL,,90,67,61,65,66,100,104,135,74, , , , ,762
5,BREVARD,6508,SCULPTOR CHARTER SCHOOL,,57,57,53,54,62,69,62,59,45, , , , ,518
5,BREVARD,6509,ROYAL PALM CHARTER SCHOOL,,36,36,37,36,43,31,40,22, , , , , ,281
5,BREVARD,6511,EDUCATIONAL HORIZONS CHARTER,,20,18,16,15,#,10,#, , , , , , ,92
5,BREVARD,6515,IMAGINE SCHOOLS AT WEST MELBOU,,20,25,25,37,28,25,20,22,16, , , , ,218
5,BREVARD,7001,BREVARD VIRTUAL INSTRUCTION PR,,#,#,#,#,#,11,#,#,#,#, , ,#,54
5,BREVARD,7004,BREVARD VIRTUAL FRANCHISE,, , , , , , ,12,12,11,#,#,11,12,69
5,BREVARD,7023,BREVARD VIRTUAL ELEMENTARY SCH,,#,#,#,#,#,#, , , , , , , ,25
6,BROWARD,11,DEERFIELD BEACH ELEMENTARY SCH,18,124,104,127,125,107,90, , , , , , , ,695
6,BROWARD,21,POMPANO BEACH MIDDLE SCHOOL,, , , , , , ,365,348,356, , , , ,"1,069"
6,BROWARD,31,OAKLAND PARK ELEMENTARY SCHOOL,43,106,98,96,99,83,83, , , , , , , ,608
6,BROWARD,41,NORTH SIDE ELEMENTARY SCHOOL,55,60,56,61,71,59,72, , , , , , , ,434
6,BROWARD,101,DANIA ELEMENTARY SCHOOL,13,100,84,75,80,73,63, , , , , , , ,488
6,BROWARD,111,HOLLYWOOD HILLS ELEM. SCHOOL,#,144,114,137,134,115,97, , , , , , , ,742
6,BROWARD,121,HOLLYWOOD CENTRAL ELEM. SCHOOL,,86,103,98,80,90,77, , , , , , , ,534
6,BROWARD,131,HALLANDALE ELEMENTARY SCHOOL,,191,196,192,171,178,162, , , , , , , ,"1,090"
6,BROWARD,151,RIVERLAND ELEMENTARY SCHOOL,38,97,113,104,93,117,86, , , , , , , ,648
6,BROWARD,161,WEST HOLLYWOOD ELEMENTARY SCHO,48,104,103,91,95,99,73, , , , , , , ,613
6,BROWARD,171,SOUTH BROWARD HIGH SCHOOL,, , , , , , , , , ,533,576,510,497,"2,116"
6,BROWARD,185,POMPANO BEACH H. S.,, , , , , , , , , ,318,323,293,269,"1,203"
6,BROWARD,191,WILTON MANORS ELEMENTARY SCHOO,20,84,89,90,102,78,86, , , , , , , ,549
6,BROWARD,201,BENNETT ELEMENTARY SCHOOL,42,71,53,53,46,55,55, , , , , , , ,375
6,BROWARD,211,STRANAHAN HIGH SCHOOL,, , , , , , , , , ,415,469,368,427,"1,679"
6,BROWARD,221,CROISSANT PARK ELEMENTARY SCHO,36,125,131,139,111,120,109, , , , , , , ,771
6,BROWARD,231,COLBERT ELEMENTARY SCHOOL,56,84,89,87,86,95,87, , , , , , , ,584
6,BROWARD,241,MCARTHUR HIGH SCHOOL,, , , , , , , , , ,568,671,488,524,"2,251"
6,BROWARD,251,SUNRISE MIDDLE SCHOOL,, , , , , , ,430,350,357, , , , ,"1,137"
6,BROWARD,271,DILLARD ELEMENTARY SCHOOL,48,90,87,96,117,106,98, , , , , , , ,642
6,BROWARD,321,WALKER ELEMENTARY (MAGNET),37,86,87,97,89,74,89, , , , , , , ,559
6,BROWARD,331,COLLINS ELEMENTARY SCHOOL,30,57,42,49,51,46,40, , , , , , , ,315
6,BROWARD,341,BETHUNE MARY M ELEMENTARY SCHO,163,107,108,76,108,68,88, , , , , , , ,718
6,BROWARD,343,ATTUCKS MIDDLE SCHOOL,, , , , , , ,247,259,296, , , , ,802
6,BROWARD,361,BLANCHE ELY HIGH SCHOOL,, , , , , , , , , ,641,548,436,429,"2,054"
6,BROWARD,371,DILLARD HIGH SCHOOL,, , , , , , , , , ,466,474,359,343,"1,642"
6,BROWARD,391,DEERFIELD PARK ELEMENTARY SCHL,41,112,90,88,93,90,69, , , , , , , ,583
6,BROWARD,403,HALLANDALE HIGH SCHOOL,, , , , , , , , , ,349,303,299,342,"1,293"
6,BROWARD,405,LANIER-JAMES EDUCATION CENTER,, ,#, , ,#,#,#,#,#,12,16,13,#,74
6,BROWARD,422,SUNSET SCHOOL,, , ,#,#,#,#,14,18,16,#,#,17,22,128
6,BROWARD,431,LAUDERDALE MANORS ELEMENTARY,54,72,77,82,106,67,89, , , , , , , ,547
6,BROWARD,452,WHIDDON RODGERS ED. CENTER,, , , , , , , ,12,72,116,168,213,408,989
6,BROWARD,461,OAKRIDGE ELEMENTARY SCHOOL,19,109,101,113,122,83,101, , , , , , , ,648
6,BROWARD,471,OLSEN MIDDLE SCHOOL,, , , , , , ,299,336,341, , , , ,976
6,BROWARD,481,MCNICOL MIDDLE SCHOOL,, , , , , , ,348,302,249, , , , ,899
6,BROWARD,491,HARBORDALE ELEMENTARY SCHOOL,,75,78,61,71,68,49, , , , , , , ,402
6,BROWARD,501,BROWARD ESTATES ELEMENTARY SCH,20,71,101,91,82,75,93, , , , , , , ,533
6,BROWARD,511,WATKINS ELEMENTARY SCHOOL,,112,111,120,127,134,119, , , , , , , ,723
6,BROWARD,521,NORTH ANDREWS GARDENS ELEM.,,125,122,143,129,132,133, , , , , , , ,784
6,BROWARD,531,MIRAMAR ELEMENTARY SCHOOL,41,133,122,143,140,120,152, , , , , , , ,851
6,BROWARD,551,PLANTATION MIDDLE SCHOOL,, , , , , , ,357,360,319, , , , ,"1,036"
6,BROWARD,561,NORCREST ELEMENTARY SCHOOL,33,128,93,130,147,107,135, , , , , , , ,773
6,BROWARD,571,TEDDER ELEMENTARY SCHOOL,37,125,100,110,120,115,98, , , , , , , ,705
6,BROWARD,581,MARGATE MIDDLE SCHOOL,, , , , , , ,477,444,385, , , , ,"1,306"
6,BROWARD,592,HALLANDALE ADULT/COMMUNITY CTR,41, , , , , , , ,18,102,29,85,124,194,593
6,BROWARD,601,SEAGULL SCHOOL,103, , , , , , , ,#,#,11,36,43,94,296
6,BROWARD,611,SUNLAND PARK ELEMENTARY SCHOOL,47,42,53,37,57,40,28, , , , , , , ,304
6,BROWARD,621,LARKDALE ELEMENTARY SCHOOL,56,49,70,63,56,35,55, , , , , , , ,384
6,BROWARD,631,WESTWOOD HEIGHTS ELEMENTARY,55,85,86,75,135,100,73, , , , , , , ,609
6,BROWARD,641,BAYVIEW ELEMENTARY SCHOOL,,101,94,99,89,89,89, , , , , , , ,561
6,BROWARD,653,PINE RIDGE ALTERNATIVE CENTER,, ,#,#,#,#,#,#,10,15,23,11,#,#,93
6,BROWARD,691,STIRLING ELEMENTARY SCHOOL,,98,93,123,106,91,111, , , , , , , ,622
6,BROWARD,701,PARKWAY MIDDLE SCHOOL,, , , ,12,22,32,506,417,365, , , , ,"1,354"
6,BROWARD,711,ORANGE BROOK ELEMENTARY SCHOOL,,153,159,153,164,143,97, , , , , , , ,869
6,BROWARD,721,DRIFTWOOD ELEMENTARY SCHOOL,17,85,117,104,76,91,81, , , , , , , ,571
6,BROWARD,731,TROPICAL ELEMENTARY SCHOOL,17,129,167,166,179,147,153, , , , , , , ,958
6,BROWARD,751,POMPANO BEACH ELEMENTARY SCHL,20,103,95,72,91,96,75, , , , , , , ,552
6,BROWARD,761,MEADOWBROOK ELEMENTARY SCHOOL,41,113,123,101,128,84,80, , , , , , , ,670
6,BROWARD,811,BROADVIEW ELEMENTARY SCHOOL,67,162,159,168,184,143,148, , , , , , , ,"1,031"
6,BROWARD,831,LAKE FOREST ELEMENTARY SCHOOL,76,107,152,110,128,127,102, , , , , , , ,802
6,BROWARD,841,MCNAB ELEMENTARY SCHOOL,#,147,149,154,159,113,121, , , , , , , ,844
6,BROWARD,851,FLORANADA ELEMENTARY SCHOOL,,114,145,130,121,111,128, , , , , , , ,749
6,BROWARD,861,DRIFTWOOD MIDDLE SCHOOL,, , , , , , ,524,570,521, , , , ,"1,615"
6,BROWARD,871,BRIGHT HORIZONS,,#,#,#,#,#,#,#,#,11,10,#,#,50,131
6,BROWARD,881,NEW RIVER MIDDLE SCHOOL,, , , , , , ,486,441,448, , , , ,"1,375"
6,BROWARD,891,SANDERS PARK ELEMENTARY SCHOOL,36,83,79,96,93,71,91, , , , , , , ,549
6,BROWARD,901,CRESTHAVEN ELEMENTARY SCHOOL,83,87,104,84,104,83,89, , , , , , , ,634
6,BROWARD,911,DEERFIELD BEACH MIDDLE SCHOOL,, , , , , , ,414,420,392, , , , ,"1,226"
6,BROWARD,921,STEPHEN FOSTER ELEMENTARY SCHL,36,108,106,83,116,81,88, , , , , , , ,618
6,BROWARD,931,PETERS ELEMENTARY SCHOOL,29,98,101,89,102,78,89, , , , , , , ,586
6,BROWARD,941,PLANTATION ELEMENTARY SCHOOL,32,73,76,93,97,99,77, , , , , , , ,547
6,BROWARD,951,FORT LAUDERDALE HIGH SCHOOL,, , , , , , , , , ,624,564,441,396,"2,025"
6,BROWARD,971,BOULEVARD HEIGHTS ELEMENTARY,20,104,102,131,112,135,116, , , , , , , ,720
6,BROWARD,991,WINGATE OAKS CENTER,39,#,#,#,#,#,#,#,#,#,#,#,#,40,122
6,BROWARD,1011,HENRY D. PERRY MIDDLE SCHOOL,, , , , , , ,236,235,256, , , , ,727
6,BROWARD,1021,THE QUEST CENTER,67,#,#,#,#,#,#,#,#,11,#,11,10,49,189
6,BROWARD,1051,SHERIDAN TECHNICAL CENTER,, , , , , , , , , , , , ,46,46
6,BROWARD,1071,WILLIAM DANDY MIDDLE SCHOOL,, , , , , , ,362,345,352, , , , ,"1,059"
6,BROWARD,1091,LLOYD ESTATES ELEMENTARY SCHL,40,86,70,74,85,59,57, , , , , , , ,471
6,BROWARD,1131,PALMVIEW ELEMENTARY SCHOOL,30,104,101,108,113,95,100, , , , , , , ,651
6,BROWARD,1151,CORAL SPRINGS HIGH SCHOOL,, , , , , , , , , ,625,721,549,569,"2,464"
6,BROWARD,1161,MARGATE ELEMENTARY SCHOOL,19,128,145,153,144,139,162, , , , , , , ,890
6,BROWARD,1171,SUNSHINE ELEMENTARY SCHOOL,20,109,114,104,101,126,136, , , , , , , ,710
6,BROWARD,1191,NORTH FORK ELEMENTARY SCHOOL,54,89,59,48,59,57,56, , , , , , , ,422
6,BROWARD,1211,COOPER CITY ELEMENTARY SCHOOL,#,128,127,137,142,131,126, , , , , , , ,795
6,BROWARD,1221,PEMBROKE PINES ELEMENTARY SCHL,,107,105,96,93,109,87, , , , , , , ,597
6,BROWARD,1241,NORTHEAST HIGH SCHOOL,, , , , , , , , , ,500,571,460,491,"2,022"
6,BROWARD,1251,PLANTATION PARK ELEMENTARY,#,72,74,79,97,86,95, , , , , , , ,511
6,BROWARD,1271,NOVA DWIGHT D. EISENHOWER ELEM,,108,121,127,130,124,128, , , , , , , ,738
6,BROWARD,1281,NOVA HIGH SCHOOL,, , , , , , , , , ,550,544,536,505,"2,135"
6,BROWARD,1282,NOVA BLANCHE FORMAN ELEMENTARY,,106,125,126,126,132,132, , , , , , , ,747
6,BROWARD,1291,WILLIAM T. MCFATTER TECH. CTR,, , , , , , , , , ,150,146,141,177,614
6,BROWARD,1311,NOVA MIDDLE SCHOOL,, , , , , , ,414,420,381, , , , ,"1,215"
6,BROWARD,1321,SHERIDAN PARK ELEMENTARY SCHL,20,118,111,109,86,103,106, , , , , , , ,653
6,BROWARD,1381,LAUDERHILL PAUL TURNER ELEM.,37,101,119,92,99,99,88, , , , , , , ,635
6,BROWARD,1391,LAUDERHILL MIDDLE SCHOOL,, , , , , , ,240,213,201, , , , ,654
6,BROWARD,1421,COCONUT CREEK ELEMENTARY SCHL,#,157,119,115,128,118,122, , , , , , , ,761
6,BROWARD,1451,PLANTATION HIGH SCHOOL,, , , , , , , , , ,615,625,500,494,"2,234"
6,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,74,80,102,90,93,84,74, , , , , , , ,597
6,BROWARD,1611,MARTIN LUTHER KING ELEMENTARY,82,61,56,45,63,54,42, , , , , , , ,403
6,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,37,94,81,81,98,97,110, , , , , , , ,598
6,BROWARD,1631,ANNABEL C. PERRY ELEMENTARY,70,97,108,119,112,101,114, , , , , , , ,721
6,BROWARD,1641,FAIRWAY ELEMENTARY SCHOOL,53,103,120,105,115,133,102, , , , , , , ,731
6,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,, , , , , , , , , ,605,469,440,406,"1,920"
6,BROWARD,1671,C. ROBERT MARKHAM ELEMENTARY,71,103,99,104,85,87,67, , , , , , , ,616
6,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,, , , , , , , , , ,453,395,359,398,"1,605"
6,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,, , , , , , ,355,377,374, , , , ,"1,106"
6,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,, , , , , , , , , ,617,667,521,574,"2,379"
6,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,, , , , , , , , , ,524,490,466,408,"1,888"
6,BROWARD,1751,MIRAMAR HIGH SCHOOL,, , , , , , , , , ,630,677,696,626,"2,629"
6,BROWARD,1752,WHISPERING PINES SCHOOL,, ,#, , ,#,#,#,21,27,25,32,32,23,178
6,BROWARD,1761,HOLLYWOOD PARK ELEMENTARY SCHO,40,65,74,65,77,78,68, , , , , , , ,467
6,BROWARD,1781,CYPRESS ELEMENTARY SCHOOL,52,166,140,116,147,110,126, , , , , , , ,857
6,BROWARD,1791,APOLLO MIDDLE SCHOOL,, , , , , , ,446,445,337, , , , ,"1,228"
6,BROWARD,1811,SHERIDAN HILLS ELEMENTARY SCHL,42,107,98,100,89,86,83, , , , , , , ,605
6,BROWARD,1831,ORIOLE ELEMENTARY SCHOOL,18,109,99,99,118,123,132, , , , , , , ,698
6,BROWARD,1841,MIRROR LAKE ELEMENTARY SCHOOL,67,91,89,80,67,75,69, , , , , , , ,538
6,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,60,77,109,104,104,158,127, , , , , , , ,739
6,BROWARD,1871,CRYSTAL LAKE COMMUNITY MIDDLE,, , , , , , ,448,456,502, , , , ,"1,406"
6,BROWARD,1881,PINES MIDDLE SCHOOL,, , , , , , ,462,438,588, , , , ,"1,488"
6,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,, , , , , , ,396,405,431, , , , ,"1,232"
6,BROWARD,1901,PIPER HIGH SCHOOL,, , , , , , , , , ,663,636,660,641,"2,600"
6,BROWARD,1931,COOPER CITY HIGH SCHOOL,, , , , , , , , , ,540,589,558,585,"2,272"
6,BROWARD,1951,PARK RIDGE ELEMENTARY SCHOOL,87,62,79,70,74,51,58, , , , , , , ,481
6,BROWARD,1971,JAMES S. HUNT ELEMENTARY SCHOO,,138,129,162,150,122,142, , , , , , , ,843
6,BROWARD,2001,BANYAN ELEMENTARY SCHOOL,38,104,105,116,123,93,117, , , , , , , ,696
6,BROWARD,2011,CORAL COVE ELEMENTARY SCHOOL,22,128,124,123,147,126,122, , , , , , , ,792
6,BROWARD,2021,GLADES MIDDLE SCHOOL,, , , , , , ,506,548,492, , , , ,"1,546"
6,BROWARD,2041,BEACHSIDE MONTESSORI VILLAGE,72,75,87,78,79,76,76,81,73,71, , , , ,768
6,BROWARD,2052,WESTPINE MIDDLE SCHOOL,, , , , , , ,383,457,444, , , , ,"1,284"
6,BROWARD,2071,PASADENA LAKES ELEMENTARY SCHL,#,96,103,105,108,89,109, , , , , , , ,613
6,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOO,, , , , , , ,316,278,291, , , , ,885
6,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,, , , ,#,#,#,#,14,13,#,10,#,#,72
6,BROWARD,2221,ATLANTIC TECHNICAL CENTER,, , , , , , , , , ,151,145,133,175,604
6,BROWARD,2231,NORTH LAUDERDALE ELEMENTARY,36,88,87,100,119,89,111, , , , , , , ,630
6,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,, , , , , , , , , ,679,608,539,523,"2,349"
6,BROWARD,2511,ATLANTIC WEST ELEMENTARY SCHL,22,97,110,107,103,88,111, , , , , , , ,638
6,BROWARD,2531,HORIZON ELEMENTARY SCHOOL,10,73,91,69,93,96,98, , , , , , , ,530
6,BROWARD,2541,FLAMINGO ELEMENTARY SCHOOL,21,117,105,95,111,120,108, , , , , , , ,677
6,BROWARD,2551,CORAL SPRINGS ELEMENTARY SCHL,49,96,105,104,97,91,118, , , , , , , ,660
6,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,, , , , , , ,421,493,543, , , , ,"1,457"
6,BROWARD,2571,PIONEER MIDDLE SCHOOL,, , , , , , ,389,471,465, , , , ,"1,325"
6,BROWARD,2611,BAIR MIDDLE SCHOOL,, , , , , , ,315,314,317, , , , ,946
6,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,29,128,135,146,145,154,145, , , , , , , ,882
6,BROWARD,2631,FOREST HILLS ELEMENTARY SCHOOL,26,82,83,85,90,87,89, , , , , , , ,542
6,BROWARD,2641,CENTRAL PARK ELEMENTARY SCHOOL,#,173,191,198,188,175,174, , , , , , , ,"1,102"
6,BROWARD,2661,PEMBROKE LAKES ELEMENTARY SCHL,#,84,93,80,101,96,111, , , , , , , ,566
6,BROWARD,2671,NOB HILL ELEMENTARY SCHOOL,16,103,94,89,107,105,120, , , , , , , ,634
6,BROWARD,2681,WESTCHESTER ELEMENTARY SCHOOL,14,191,187,185,209,203,201, , , , , , , ,"1,190"
6,BROWARD,2691,MORROW ELEMENTARY SCHOOL,40,66,71,71,82,78,83, , , , , , , ,491
6,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,, , , , , , ,377,427,551, , , , ,"1,355"
6,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,21,108,117,127,137,159,133, , , , , , , ,802
6,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,26,103,103,114,99,124,135, , , , , , , ,704
6,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,, , , , , , , , , ,741,777,780,734,"3,032"
6,BROWARD,2801,DAVIE ELEMENTARY SCHOOL,19,116,123,113,130,127,101, , , , , , , ,729
6,BROWARD,2811,PINEWOOD ELEMENTARY SCHOOL,24,113,90,122,104,100,98, , , , , , , ,651
6,BROWARD,2831,WESTERN HIGH SCHOOL,, , , , , , , , , ,792,867,758,704,"3,121"
6,BROWARD,2851,GRIFFIN ELEMENTARY SCHOOL,40,86,77,85,84,84,95, , , , , , , ,551
6,BROWARD,2861,PINES LAKES ELEMENTARY SCHOOL,43,113,98,110,93,84,109, , , , , , , ,650
6,BROWARD,2871,SEA CASTLE ELEMENTARY SCHOOL,,145,112,123,138,109,122, , , , , , , ,749
6,BROWARD,2881,WELLEBY ELEMENTARY SCHOOL,50,137,111,131,104,125,141, , , , , , , ,799
6,BROWARD,2891,RIVERGLADES ELEMENTARY SCHOOL,#,97,103,101,108,101,111, , , , , , , ,623
6,BROWARD,2942,EVERGLADES ELEMENTARY SCHOOL,23,120,142,148,184,163,194, , , , , , , ,974
6,BROWARD,2961,CHAPEL TRAIL ELEMENTARY SCHOOL,14,103,119,113,132,138,140, , , , , , , ,759
6,BROWARD,2971,SILVER LAKES MIDDLE SCHOOL,, , , , , , ,287,240,196, , , , ,723
6,BROWARD,2981,COUNTRY ISLES ELEMENTARY SCHL,17,131,134,145,180,144,172, , , , , , , ,923
6,BROWARD,3001,WALTER C. YOUNG MIDDLE SCHOOL,, , , , , , ,341,476,448, , , , ,"1,265"
6,BROWARD,3011,MARJORY STONEMAN DOUGLAS HS,, , , , , , , , , ,791,766,775,743,"3,075"
6,BROWARD,3031,RIVERSIDE ELEMENTARY SCHOOL,#,87,105,122,116,119,150, , , , , , , ,700
6,BROWARD,3041,CORAL PARK ELEMENTARY SCHOOL,,96,108,98,104,95,103, , , , , , , ,604
6,BROWARD,3051,FOREST GLEN MIDDLE SCHOOL,, , , , , , ,407,495,470, , , , ,"1,372"
6,BROWARD,3061,SANDPIPER ELEMENTARY SCHOOL,,106,131,114,115,102,103, , , , , , , ,671
6,BROWARD,3081,SILVER RIDGE ELEMENTARY SCHOOL,49,146,137,165,129,148,151, , , , , , , ,925
6,BROWARD,3091,WINSTON PARK ELEMENTARY SCHOOL,18,182,206,173,227,197,205, , , , , , , ,"1,208"
6,BROWARD,3101,LYONS CREEK MIDDLE SCHOOL,, , , , , , ,561,632,644, , , , ,"1,837"
6,BROWARD,3111,COUNTRY HILLS ELEMENTARY SCHL,10,110,138,131,126,134,142, , , , , , , ,791
6,BROWARD,3121,QUIET WATERS ELEMENTARY SCHOOL,39,243,226,245,246,227,204, , , , , , , ,"1,430"
6,BROWARD,3131,HAWKES BLUFF ELEMENTARY SCHOOL,44,120,139,135,141,136,140, , , , , , , ,855
6,BROWARD,3151,TEQUESTA TRACE MIDDLE SCHOOL,, , , , , , ,408,449,499, , , , ,"1,356"
6,BROWARD,3171,PARK SPRINGS ELEMENTARY SCHOOL,32,125,145,149,161,168,162, , , , , , , ,942
6,BROWARD,3181,INDIAN TRACE ELEMENTARY SCHOOL,22,112,101,129,104,113,126, , , , , , , ,707
6,BROWARD,3191,EMBASSY CREEK ELEMENTARY SCHOO,,127,143,172,151,162,172, , , , , , , ,927
6,BROWARD,3221,CHARLES DREW ELEMENTARY SCHOOL,30,107,107,91,106,88,87, , , , , , , ,616
6,BROWARD,3222,CROSS CREEK SCHOOL,, , , ,#,#,#,#,#,13,18,11,11,16,97
6,BROWARD,3291,THURGOOD MARSHALL ELEM. SCHOOL,38,62,71,63,64,64,60, , , , , , , ,422
6,BROWARD,3301,ENDEAVOUR PRIMARY LEARNING CEN,46,98,97,80,81, , , , , , , , , ,402
6,BROWARD,3311,PALM COVE ELEMENTARY SCHOOL,,135,137,125,139,134,135, , , , , , , ,805
6,BROWARD,3321,VIRGINIA SHUMAN YOUNG ELEM,80,104,111,115,119,108,102, , , , , , , ,739
6,BROWARD,3331,SILVER TRAIL MIDDLE SCHOOL,, , , , , , ,534,490,487, , , , ,"1,511"
6,BROWARD,3371,SILVER LAKES ELEMENTARY SCHOOL,15,95,86,95,103,102,98, , , , , , , ,594
6,BROWARD,3391,CHARLES W FLANAGAN HIGH SCHOOL,, , , , , , , , , ,695,822,790,792,"3,099"
6,BROWARD,3401,SAWGRASS ELEMENTARY SCHOOL,21,161,135,136,175,134,144, , , , , , , ,906
6,BROWARD,3431,SAWGRASS SPRINGS MIDDLE SCHOOL,, , , , , , ,358,449,414, , , , ,"1,221"
6,BROWARD,3441,EAGLE RIDGE ELEMENTARY SCHOOL,16,135,123,131,127,147,115, , , , , , , ,794
6,BROWARD,3461,EAGLE POINT ELEMENTARY SCHOOL,,172,202,181,196,189,236, , , , , , , ,"1,176"
6,BROWARD,3471,INDIAN RIDGE MIDDLE SCHOOL,, , , , , , ,637,617,656, , , , ,"1,910"
6,BROWARD,3481,TRADEWINDS ELEMENTARY SCHOOL,24,198,188,174,195,155,185, , , , , , , ,"1,119"
6,BROWARD,3491,SILVER PALMS ELEMENTARY SCHOOL,37,102,119,99,129,128,111, , , , , , , ,725
6,BROWARD,3531,FOX TRAIL ELEMENTARY SCHOOL,#,187,224,198,209,192,212, , , , , , , ,"1,223"
6,BROWARD,3541,MONARCH HIGH SCHOOL,, , , , , , , , , ,574,610,543,528,"2,255"
6,BROWARD,3571,PANTHER RUN ELEMENTARY SCHOOL,,94,102,99,99,86,119, , , , , , , ,599
6,BROWARD,3581,SILVER SHORES ELEMENTARY SCHL,14,72,87,88,97,105,107, , , , , , , ,570
6,BROWARD,3591,LAKESIDE ELEMENTARY SCHOOL,36,95,116,114,131,140,133, , , , , , , ,765
6,BROWARD,3622,FALCON COVE MIDDLE SCHOOL,, , , , , , ,653,809,843, , , , ,"2,305"
6,BROWARD,3623,CYPRESS BAY HIGH SCHOOL,, , , , , , , , , ,"1,064","1,130","1,105","1,076","4,375"
6,BROWARD,3631,PARKSIDE ELEMENTARY SCHOOL,23,115,125,121,128,125,133, , , , , , , ,770
6,BROWARD,3642,GATOR RUN ELEMENTARY SCHOOL,39,157,188,180,197,191,243, , , , , , , ,"1,195"
6,BROWARD,3651,DAVE THOMAS EDUCATION CENTER,202, , , , , , , ,10,81,21,63,119,300,796
6,BROWARD,3661,SUNSET LAKES ELEMENTARY SCHOOL,33,142,128,109,174,131,138, , , , , , , ,855
6,BROWARD,3701,ROCK ISLAND ELEMENTARY SCHOOL,30,97,94,102,103,83,103, , , , , , , ,612
6,BROWARD,3731,EVERGLADES HIGH SCHOOL,, , , , , , , , , ,627,695,641,725,"2,688"
6,BROWARD,3741,COCONUT PALM ELEMENTARY SCHOOL,#,155,179,195,169,132,155, , , , , , , ,988
6,BROWARD,3751,DOLPHIN BAY ELEMENTARY SCHOOL,13,126,124,95,133,128,132, , , , , , , ,751
6,BROWARD,3761,PARK LAKES ELEMENTARY SCHOOL,19,212,207,212,212,211,214, , , , , , , ,"1,287"
