FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2011-12,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA AS OF 11/23/11,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
6,BROWARD,2691,MORROW ELEMENTARY SCHOOL,42,70,82,76,76,82,81,0,0,0,0,0,0,0,509
6,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,405,565,560,0,0,0,0,"1,530"
6,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,23,108,123,120,163,134,168,0,0,0,0,0,0,0,839
6,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,30,95,115,101,126,131,132,0,0,0,0,0,0,0,730
6,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,745,824,759,686,"3,014"
6,BROWARD,2801,DAVIE ELEMENTARY SCHOOL,17,129,110,115,130,99,110,0,0,0,0,0,0,0,710
6,BROWARD,2811,PINEWOOD ELEMENTARY SCHOOL,35,99,121,107,121,105,128,0,0,0,0,0,0,0,716
6,BROWARD,2831,WESTERN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,828,754,737,692,"3,011"
6,BROWARD,2851,GRIFFIN ELEMENTARY SCHOOL,48,67,75,76,88,94,98,0,0,0,0,0,0,0,546
6,BROWARD,2861,PINES LAKES ELEMENTARY SCHOOL,43,119,113,121,118,119,108,0,0,0,0,0,0,0,741
6,BROWARD,2871,SEA CASTLE ELEMENTARY SCHOOL,0,117,129,142,111,134,123,0,0,0,0,0,0,0,756
6,BROWARD,2881,WELLEBY ELEMENTARY SCHOOL,35,120,129,98,130,147,144,0,0,0,0,0,0,0,803
6,BROWARD,2891,RIVERGLADES ELEMENTARY SCHOOL,2,83,92,95,99,107,120,0,0,0,0,0,0,0,598
6,BROWARD,2942,EVERGLADES ELEMENTARY SCHOOL,28,129,135,175,164,180,188,0,0,0,0,0,0,0,999
6,BROWARD,2961,CHAPEL TRAIL ELEMENTARY SCHOOL,25,113,111,122,142,140,162,0,0,0,0,0,0,0,815
6,BROWARD,2971,SILVER LAKES MIDDLE SCHOOL,0,0,0,0,0,0,0,187,150,166,0,0,0,0,503
6,BROWARD,2981,COUNTRY ISLES ELEMENTARY SCHL,10,132,152,176,156,157,167,0,0,0,0,0,0,0,950
6,BROWARD,3001,WALTER C. YOUNG MIDDLE SCHOOL,0,0,0,0,0,0,0,482,432,491,0,0,0,0,"1,405"
6,BROWARD,3011,MARJORY STONEMAN DOUGLAS HS,0,0,0,0,0,0,0,0,0,0,741,794,760,748,"3,043"
6,BROWARD,3031,RIVERSIDE ELEMENTARY SCHOOL,2,105,130,123,130,155,133,0,0,0,0,0,0,0,778
6,BROWARD,3041,CORAL PARK ELEMENTARY SCHOOL,3,109,106,107,105,96,86,0,0,0,0,0,0,0,612
6,BROWARD,3051,FOREST GLEN MIDDLE SCHOOL,0,0,0,0,0,0,0,504,479,534,0,0,0,0,"1,517"
6,BROWARD,3061,SANDPIPER ELEMENTARY SCHOOL,1,116,117,114,119,116,126,0,0,0,0,0,0,0,709
6,BROWARD,3081,SILVER RIDGE ELEMENTARY SCHOOL,57,141,157,124,147,155,169,0,0,0,0,0,0,0,950
6,BROWARD,3091,WINSTON PARK ELEMENTARY SCHOOL,21,206,180,207,203,208,196,0,0,0,0,0,0,0,"1,221"
6,BROWARD,3101,LYONS CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,602,636,631,0,0,0,0,"1,869"
6,BROWARD,3111,COUNTRY HILLS ELEMENTARY SCHL,18,133,133,132,135,149,170,0,0,0,0,0,0,0,870
6,BROWARD,3121,QUIET WATERS ELEMENTARY SCHOOL,42,240,240,230,238,202,209,0,0,0,0,0,0,0,"1,401"
6,BROWARD,3131,HAWKES BLUFF ELEMENTARY SCHOOL,42,127,128,133,140,148,158,0,0,0,0,0,0,0,876
6,BROWARD,3151,TEQUESTA TRACE MIDDLE SCHOOL,0,0,0,0,0,0,0,451,487,532,0,0,0,0,"1,470"
6,BROWARD,3171,PARK SPRINGS ELEMENTARY SCHOOL,37,136,149,154,174,172,139,0,0,0,0,0,0,0,961
6,BROWARD,3181,INDIAN TRACE ELEMENTARY SCHOOL,25,92,126,107,109,126,115,0,0,0,0,0,0,0,700
6,BROWARD,3191,EMBASSY CREEK ELEMENTARY SCHOO,3,138,169,151,157,161,168,0,0,0,0,0,0,0,947
6,BROWARD,3221,CHARLES DREW ELEMENTARY SCHOOL,25,96,92,105,92,83,95,0,0,0,0,0,0,0,588
6,BROWARD,3222,CROSS CREEK SCHOOL,0,0,0,1,2,6,6,7,10,25,12,12,10,21,112
6,BROWARD,3291,THURGOOD MARSHALL ELEM. SCHOOL,42,66,44,49,65,63,58,0,0,0,0,0,0,0,387
6,BROWARD,3301,ENDEAVOUR PRIMARY LEARNING CEN,37,114,96,70,92,0,0,0,0,0,0,0,0,0,409
6,BROWARD,3311,PALM COVE ELEMENTARY SCHOOL,1,133,119,141,162,128,173,0,0,0,0,0,0,0,857
6,BROWARD,3321,VIRGINIA SHUMAN YOUNG ELEM,80,107,120,114,113,101,104,0,0,0,0,0,0,0,739
6,BROWARD,3331,SILVER TRAIL MIDDLE SCHOOL,0,0,0,0,0,0,0,458,479,541,0,0,0,0,"1,478"
6,BROWARD,3371,SILVER LAKES ELEMENTARY SCHOOL,24,84,105,97,131,110,113,0,0,0,0,0,0,0,664
6,BROWARD,3391,CHARLES W FLANAGAN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,786,783,813,760,"3,142"
6,BROWARD,3401,SAWGRASS ELEMENTARY SCHOOL,37,134,156,182,139,164,165,0,0,0,0,0,0,0,977
6,BROWARD,3431,SAWGRASS SPRINGS MIDDLE SCHOOL,0,0,0,0,0,0,0,439,423,444,0,0,0,0,"1,306"
6,BROWARD,3441,EAGLE RIDGE ELEMENTARY SCHOOL,20,113,125,118,145,115,145,0,0,0,0,0,0,0,781
6,BROWARD,3461,EAGLE POINT ELEMENTARY SCHOOL,0,177,172,195,184,223,196,0,0,0,0,0,0,0,"1,147"
6,BROWARD,3471,INDIAN RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,615,671,706,0,0,0,0,"1,992"
6,BROWARD,3481,TRADEWINDS ELEMENTARY SCHOOL,15,179,188,202,161,191,173,0,0,0,0,0,0,0,"1,109"
6,BROWARD,3491,SILVER PALMS ELEMENTARY SCHOOL,33,112,96,123,122,115,131,0,0,0,0,0,0,0,732
6,BROWARD,3531,FOX TRAIL ELEMENTARY SCHOOL,1,202,203,209,201,209,236,0,0,0,0,0,0,0,"1,261"
6,BROWARD,3541,MONARCH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,597,536,536,480,"2,149"
6,BROWARD,3571,PANTHER RUN ELEMENTARY SCHOOL,3,89,88,95,88,118,146,0,0,0,0,0,0,0,627
6,BROWARD,3581,SILVER SHORES ELEMENTARY SCHL,21,103,99,93,133,105,133,0,0,0,0,0,0,0,687
6,BROWARD,3591,LAKESIDE ELEMENTARY SCHOOL,62,104,125,130,153,137,132,0,0,0,0,0,0,0,843
6,BROWARD,3622,FALCON COVE MIDDLE SCHOOL,0,0,0,0,0,0,0,783,834,849,0,0,0,0,"2,466"
6,BROWARD,3623,CYPRESS BAY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,"1,067","1,097","1,066",962,"4,192"
6,BROWARD,3631,PARKSIDE ELEMENTARY SCHOOL,19,118,125,114,139,128,150,0,0,0,0,0,0,0,793
6,BROWARD,3642,GATOR RUN ELEMENTARY SCHOOL,42,174,178,206,171,246,224,0,0,0,0,0,0,0,"1,241"
6,BROWARD,3651,DAVE THOMAS EDUCATION CENTER,204,0,0,0,0,0,0,0,17,61,56,53,145,266,802
6,BROWARD,3661,SUNSET LAKES ELEMENTARY SCHOOL,49,139,123,166,147,153,155,0,0,0,0,0,0,0,932
6,BROWARD,3701,ROCK ISLAND ELEMENTARY SCHOOL,34,93,116,103,107,108,98,0,0,0,0,0,0,0,659
6,BROWARD,3731,EVERGLADES HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,689,651,743,635,"2,718"
6,BROWARD,3741,COCONUT PALM ELEMENTARY SCHOOL,3,172,193,167,152,166,142,0,0,0,0,0,0,0,995
6,BROWARD,3751,DOLPHIN BAY ELEMENTARY SCHOOL,3,109,103,120,128,131,120,0,0,0,0,0,0,0,714
6,BROWARD,3761,PARK LAKES ELEMENTARY SCHOOL,18,207,200,217,218,202,220,0,0,0,0,0,0,0,"1,282"
6,BROWARD,3771,CHALLENGER ELEMENTARY SCHOOL,26,146,141,141,160,154,153,0,0,0,0,0,0,0,921
6,BROWARD,3781,PARK TRAILS ELEMENTARY SCHOOL,30,129,147,153,146,181,168,0,0,0,0,0,0,0,954
6,BROWARD,3821,LIBERTY ELEMENTARY SCHOOL,1,172,157,167,173,166,160,0,0,0,0,0,0,0,996
6,BROWARD,3841,MANATEE BAY ELEMENTARY SCHOOL,2,169,162,215,202,200,231,0,0,0,0,0,0,0,"1,181"
6,BROWARD,3851,COLLEGE ACADEMY AT BCC,0,0,0,0,0,0,0,0,0,0,0,0,176,169,345
6,BROWARD,3861,CORAL GLADES HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,601,608,575,544,"2,328"
6,BROWARD,3871,WESTGLADES MIDDLE SCHOOL,0,0,0,0,0,0,0,468,537,493,0,0,0,0,"1,498"
6,BROWARD,3911,NEW RENAISSANCE MIDDLE SCHOOL,0,0,0,0,0,0,0,372,393,429,0,0,0,0,"1,194"
6,BROWARD,3931,GULFSTREAM MIDDLE SCHOOL,0,0,0,0,0,0,0,141,123,106,0,0,0,0,370
6,BROWARD,3961,HERON HEIGHTS ELEMENTARY SCHOO,4,115,148,154,150,124,167,0,0,0,0,0,0,0,862
6,BROWARD,3962,DISCOVERY ELEMENTARY SCHOOL,12,137,150,151,145,170,162,0,0,0,0,0,0,0,927
6,BROWARD,3971,WEST BROWARD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,734,696,670,674,"2,774"
6,BROWARD,4702,"ARTHUR ROBERT ASHE, JUNIOR MID",0,0,0,0,0,0,0,232,234,182,0,0,0,0,648
6,BROWARD,4772,MILLENNIUM MIDDLE SCHOOL,0,0,0,0,0,0,0,429,528,547,0,0,0,0,"1,504"
6,BROWARD,5001,BEN GAMLA CHARTER SCHOOL NORTH,0,0,0,0,0,0,0,28,22,0,0,0,0,0,50
6,BROWARD,5002,SOMERSET ACADEMY VILLAGE CHART,0,0,0,0,0,0,0,57,63,29,0,0,0,0,149
6,BROWARD,5003,SOMERSET PREP ACADEMY AT N LAU,0,102,100,61,66,88,70,117,72,45,0,0,0,0,721
6,BROWARD,5004,SOMERSET VILLAGE ACADEMY,0,60,68,59,57,46,48,0,0,0,0,0,0,0,338
6,BROWARD,5005,BEN GAMLA CHARTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,30,15,0,0,45
6,BROWARD,5006,SOMERSET PREP ACADEMY HIGH AT,0,0,0,0,0,0,0,0,0,0,68,48,0,0,116
6,BROWARD,5007,SOMERSET ACADEMY CHARTER HIGH,0,0,0,0,0,0,0,0,0,0,117,50,30,14,211
6,BROWARD,5009,MAVERICKS HIGH OF NORTH BROWAR,0,0,0,0,0,0,0,0,0,0,81,135,152,128,496
6,BROWARD,5010,FRANKLIN ACADEMY B,0,0,0,0,0,0,0,0,0,98,0,0,0,0,98
6,BROWARD,5012,FRANKLIN ACADEMY A,0,177,161,108,91,131,130,182,132,0,0,0,0,0,"1,112"
6,BROWARD,5020,RENAISSANCE CHARTER SCHOOL OF,0,181,139,113,137,92,115,101,53,0,0,0,0,0,931
6,BROWARD,5021,SOMERSET NEIGHBORHOOD SCHOOL,0,77,86,67,68,66,69,0,0,0,0,0,0,0,433
6,BROWARD,5023,RENAISSANCE CHARTER SCHOOL OF,0,130,82,73,85,68,65,94,0,0,0,0,0,0,597
6,BROWARD,5024,IMAGINE MIDDLE SCHOOL AT BROWA,0,0,0,0,0,0,0,68,64,0,0,0,0,0,132
6,BROWARD,5025,BEN GAMLA CHARTER SCHOOL HALLA,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
6,BROWARD,5026,CHARTER SCHOOL OF EXCELLENCE D,0,28,29,30,23,24,18,0,0,0,0,0,0,0,152
6,BROWARD,5030,SOMERSET PINES ACADEMY,0,69,48,48,50,43,53,68,0,0,0,0,0,0,379
6,BROWARD,5031,CHARTER SCHOOL OF EXCELLENCE,0,28,55,54,55,46,38,0,0,0,0,0,0,0,276
6,BROWARD,5041,CENTRAL CHARTER SCHOOL,0,141,144,121,91,80,79,30,0,0,0,0,0,0,686
6,BROWARD,5045,KATHLEEN C. WRIGHT LEADERSHIP,0,31,21,25,20,22,16,0,0,0,0,0,0,0,135
6,BROWARD,5051,CITY OF PEMBROKE PINES CHARTER,0,318,319,317,318,329,327,0,0,0,0,0,0,0,"1,928"
6,BROWARD,5071,SMART SCHOOL CHARTER MIDDLE,0,0,0,0,0,0,0,44,75,58,0,0,0,0,177
6,BROWARD,5081,CITY/PEMBROKE PINES CHARTER MI,0,0,0,0,0,0,0,436,430,421,0,0,0,0,"1,287"
6,BROWARD,5091,CITY OF CORAL SPRINGS CHARTER,0,0,0,0,0,0,0,260,260,261,239,220,206,204,"1,650"
6,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WEST,0,157,160,152,144,152,127,0,0,0,0,0,0,0,892
6,BROWARD,5121,CITY/PEMBROKE PINES CHARTER HS,0,0,0,0,0,0,0,0,0,0,427,442,441,426,"1,736"
6,BROWARD,5141,SOMERSET ACADEMY,0,120,143,149,150,149,175,0,0,0,0,0,0,0,886
6,BROWARD,5151,SOMERSET ACADEMY MIDDLE SCHOOL,0,0,0,0,0,0,0,264,290,280,0,0,0,0,834
6,BROWARD,5161,NORTH BROWARD ACADEMY OF EXCEL,0,104,115,133,114,92,75,0,0,0,0,0,0,0,633
6,BROWARD,5171,IMAGINE CHARTER/N LAUDERDALE,0,81,80,60,64,51,61,0,0,0,0,0,0,0,397
6,BROWARD,5181,PARKWAY ACADEMY,0,0,0,0,0,0,0,0,0,0,141,146,122,107,516
6,BROWARD,5201,CHARTER SCHOOL OF EXCELLENCE T,0,34,55,23,20,24,22,0,0,0,0,0,0,0,178
6,BROWARD,5211,SOMERSET ACADEMY DAVIE CHARTER,0,26,25,25,24,23,21,0,0,0,0,0,0,0,144
6,BROWARD,5221,SOMERSET ACADEMY CHARTER HIGH,0,0,0,0,0,0,0,0,0,0,248,205,157,145,755
6,BROWARD,5231,EAGLE ACADEMY CHARTER SCHOOL,0,0,0,0,0,0,0,34,54,56,80,64,88,51,427
6,BROWARD,5261,IMAGINE AT N LAUDERDALE MIDDLE,0,0,0,0,0,0,0,87,73,55,0,0,0,0,215
6,BROWARD,5271,CHARTER SCHOOL OF EXCELLENCE A,0,23,29,28,26,27,20,0,0,0,0,0,0,0,153
6,BROWARD,5281,CHARTER SCHOOL OF EXCELLENCE A,0,25,25,21,23,17,25,0,0,0,0,0,0,0,136
6,BROWARD,5291,CHARTER SCHOOL OF EXCELLENCE T,0,29,29,50,42,23,22,0,0,0,0,0,0,0,195
6,BROWARD,5315,BROWARD COMMUNITY CHARTER SCHO,0,20,16,17,19,18,21,0,0,0,0,0,0,0,111
6,BROWARD,5325,HOLLYWOOD ACAD OF ARTS & SCIEN,0,57,69,78,78,77,76,0,0,0,0,0,0,0,435
6,BROWARD,5331,DOLPHIN PARK HIGH,0,0,0,0,0,0,0,0,0,0,23,35,134,193,385
6,BROWARD,5335,TOUCHDOWNS4LIFE,0,0,0,0,0,0,0,22,28,20,0,0,0,0,70
6,BROWARD,5341,NORTH UNIVERSITY HIGH,0,0,0,0,0,0,0,0,0,0,10,28,121,169,328
6,BROWARD,5351,LAUDERHILL HIGH,0,0,0,0,0,0,0,0,0,0,50,74,73,130,327
6,BROWARD,5355,EAGLES NEST ELEMENTARY CHARTER,0,34,30,29,24,15,23,0,0,0,0,0,0,0,155
6,BROWARD,5356,EAGLES NEST MIDDLE CHARTER SCH,0,0,0,0,0,0,0,18,20,12,0,0,0,0,50
6,BROWARD,5361,FLORIDA INTERCULTURAL ACADEMY,0,71,71,35,51,30,22,0,0,0,0,0,0,0,280
6,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND,0,0,0,0,0,0,0,77,103,66,0,0,0,0,246
6,BROWARD,5365,LIFE SKILLS BROWARD COUNTY,0,0,0,0,0,0,0,0,0,0,28,68,80,97,273
6,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCEL,0,0,0,0,0,0,0,120,121,104,0,0,0,0,345
6,BROWARD,5375,PARAGON ELEMENTARY CHARTER SCH,0,29,25,21,29,22,24,0,0,0,0,0,0,0,150
6,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,0,0,0,0,0,0,0,25,40,27,0,0,0,0,92
6,BROWARD,5389,RISE ACADEMY II,0,37,51,41,40,49,45,28,25,17,0,0,0,0,333
6,BROWARD,5391,SOMERSET ACADEMY EAST PREPARAT,0,68,58,56,39,45,28,0,0,0,0,0,0,0,294
6,BROWARD,5392,BEN GAMLA CHARTER SCHOOL SOUTH,0,70,59,45,36,40,20,24,50,20,0,0,0,0,364
6,BROWARD,5393,EXCELSIOR CHARTER OF BROWARD,0,54,40,33,28,32,13,0,0,0,0,0,0,0,200
6,BROWARD,5394,CHARTER SCHOOL OF EXCELLENCE 2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29
6,BROWARD,5395,POMPANO CHARTER MIDDLE SCHOOL,0,0,0,0,0,0,0,22,25,20,0,0,0,0,67
6,BROWARD,5396,SOMERSET ARTS CONSERVATORY,0,0,0,0,0,0,0,0,0,0,24,28,23,16,91
6,BROWARD,5397,CHARTER SCHOOLS OF EXCELLENCE,0,27,25,20,23,18,0,0,0,0,0,0,0,0,113
6,BROWARD,5400,SUNSHINE ELEMENTARY CHARTER SC,9,19,18,20,23,15,17,0,0,0,0,0,0,0,121
6,BROWARD,5403,BROWARD COMMUNITY CHARTER WEST,0,76,67,46,60,39,43,0,0,0,0,0,0,0,331
6,BROWARD,5405,SOMERSET ACADEMY ELEMENTARY (M,0,159,116,117,142,162,114,0,0,0,0,0,0,0,810
6,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAM,0,0,0,0,0,0,0,147,114,95,0,0,0,0,356
6,BROWARD,5409,KIDZ CHOICE CHARTER SCHOOL,0,30,26,17,19,15,15,0,0,0,0,0,0,0,122
6,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,0,82,93,85,66,57,64,27,17,39,0,0,0,0,530
6,BROWARD,5412,DISCOVERY MIDDLE CHARTER SCHOO,0,0,0,0,0,0,0,49,57,66,0,0,0,0,172
6,BROWARD,5415,IMAGINE CHARTER SCHOOL OF BROW,0,98,89,175,105,90,65,0,0,0,0,0,0,0,622
6,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWAR,0,0,0,0,0,0,0,37,41,40,50,47,41,26,282
6,BROWARD,5418,HENRY MCNEAL TURNER LEARNING A,0,8,11,15,8,3,2,0,0,0,0,0,0,0,47
6,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE,0,15,16,11,12,4,2,9,0,0,0,0,0,0,69
6,BROWARD,5422,FLORIDA INTERCULTURAL ACADEMY,0,133,47,44,44,44,39,90,25,20,0,0,0,0,486
6,BROWARD,5441,SOMERSET PREPARATORY CHARTER M,0,0,0,0,0,0,0,115,111,86,0,0,0,0,312
6,BROWARD,5481,MAVERICKS HIGH OF CENTRAL BROW,0,0,0,0,0,0,0,0,0,0,111,160,132,144,547
6,BROWARD,5501,"ARC BROWARD, INC.",61,0,0,0,0,0,0,0,0,0,0,0,0,0,61
6,BROWARD,5511,"ANN STORCK CENTER, INC.",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
6,BROWARD,5521,BAUDHUIN ORAL SCHOOL-NOVA UNI.,142,0,0,0,0,0,0,0,0,0,0,0,0,0,142
6,BROWARD,5531,BROWARD CHILDREN'S CENTER NORT,40,2,0,0,0,1,1,1,2,1,1,1,2,5,57
6,BROWARD,5541,BROWARD CHILDREN'S CENTER SOUT,81,0,0,0,0,0,0,0,0,0,0,0,0,0,81
6,BROWARD,5561,UCP EARLY BEGINNINGS,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6,BROWARD,5581,ALPHABET LAND-MARGATE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
6,BROWARD,5602,BABY BOOMERS,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6,BROWARD,5603,PRODIGY CENTER FOR YOUTH DEVEL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
